3.60,-0.31,-0.13,1497,1503,1101,1497,18.64,-1.23
3.59,-0.31,0.20,1497,1503,1101,1497,18.63,-1.20
3.59,-0.32,0.39,1497,1503,1101,1497,18.63,-1.23
3.60,-0.32,0.35,1497,1503,1101,1497,18.64,-1.06
3.62,-0.31,0.30,1497,1503,1101,1497,18.66,-0.59
3.62,-0.30,0.28,1497,1503,1101,1497,18.67,-0.22
3.61,-0.30,0.27,1497,1503,1105,1497,18.68,0.03
3.60,-0.30,0.32,1497,1503,1105,1497,18.65,-0.15
3.60,-0.29,0.16,1497,1503,1109,1497,18.64,-0.43
3.60,-0.29,-0.05,1497,1503,1109,1497,18.63,-0.56
3.60,-0.29,-0.20,1497,1503,1109,1497,18.63,-0.53
3.61,-0.29,-0.13,1497,1503,1109,1497,18.62,-0.71
3.62,-0.29,-0.25,1497,1503,1109,1497,18.61,-1.01
3.63,-0.29,-0.50,1497,1503,1109,1497,18.61,-1.21
3.64,-0.30,-0.54,1497,1503,1109,1497,18.61,-1.19
3.64,-0.30,-0.50,1497,1503,1109,1497,18.60,-1.27
3.65,-0.30,-0.20,1497,1503,1109,1497,18.58,-1.40
3.66,-0.29,-0.08,1497,1503,1109,1497,18.58,-1.43
3.67,-0.28,-0.26,1497,1503,1113,1497,18.58,-1.36
3.68,-0.28,-0.07,1497,1503,1113,1497,18.57,-1.44
3.70,-0.28,0.31,1497,1503,1121,1497,18.55,-1.53
3.71,-0.28,0.43,1497,1503,1121,1497,18.54,-1.61
3.72,-0.28,0.36,1497,1503,1121,1497,18.55,-1.40
3.73,-0.28,0.45,1497,1503,1121,1497,18.57,-0.98
3.71,-0.27,0.28,1493,1507,1121,1493,18.56,-0.95
3.72,-0.26,0.31,1493,1507,1121,1493,18.56,-1.01
3.73,-0.25,0.40,1497,1503,1130,1497,18.56,-0.91
3.73,-0.23,0.18,1497,1503,1130,1497,18.57,-0.69
3.73,-0.22,0.00,1497,1503,1134,1497,18.56,-1.03
